CPF,ID
86226485564,1809
26239065152,120
85455194702,616
93297262683,869
78115767899,10867
72425970879,14128
47822215747,322
88630754116,9741
40445323381,557
43913554219,14128
82785740095,1824
87372620776,310
26875696535,302
85838812587,1824
30947611583,11635
80724201522,2067
74628016100,10867
32879589456,12658
47306745582,19457
23089490112,508
87068441684,176
24490278351,11081
88776551909,322
29694091808,2067
62774828160,553
58970138804,322
34837708053,1538
28420597178,167
25550867065,9806
31773252665,652
90480751400,10559
42686578833,65
47899210548,553
57763028899,553
88294622889,2059
92879833290,11544
30787780478,634
24449397285,9016
65226489768,65
53280612449,10647
76351021456,167
31422547852,2067
24121382818,24
88870824156,1574
86812783425,10559
84301016070,10590
53574876077,652
43204395946,122
42340345868,122
28147301796,10559
89636768100,13654
44477115618,9373
67282296659,1809
67801545291,19457
25723594321,167
42022684822,2048
99218978190,818
97475207397,1999
97364890341,2841
64922627036,13654
36257581076,634
25803395360,1574
10612741847,17774
20373072193,11544
56389371625,322
90075607660,425
69821054330,508
38410158398,1647
75174835694,12658
41373472544,10567
65799158858,10647
37508504001,616
70859596883,1647
72986298369,557
18334649019,1824
92986236330,70
88870336222,11081
42690566683,671
66120329883,122
96175944160,9506
60101985698,670
66659349935,1824
88165059257,11544
48275823355,768
91338907525,1429
56127454443,10647
53222758253,1824
12154856517,310
56888052568,557
12004948684,1999
73538487540,11544
87775106981,652
97408303952,11635
80785303977,322
41256807579,616
73335801013,176
47463528782,553
29759541499,425
29063431857,421
28590290585,616
12400541381,557
86793538005,11081
73247182652,1429
22580528631,869
22612322642,1429
71215539692,9476
34636657206,1433
12260336725,161
81386025875,302
36265583008,818
62752704811,4614
73257926643,120
45304893466,13654
49726828772,1538
53075507061,9373
21317366224,70
75380802794,98
44882400948,9806
92270494291,768
99458940599,1900
21850601227,1809
95324156372,77
82223730636,1433
86552509993,1433
57407079689,11635
30049493036,120
40166514703,70
97536805932,6466
96696336290,1433
35805046938,508
12027014239,9373
58810209621,98
18089525745,11081
67723088715,161
49582971654,11544
10060448004,1809
80362473993,1538
13048061149,122
93518159064,869
94505234395,1921
14765320695,10567
92650973329,508
56203444421,2114
23228501896,65
10280140216,12211
37064188147,2114
88831793548,10567
24941100045,1999
21025398615,9833
54209176921,22
56218004936,1999
40355743354,2067
92650842301,9806
28848893728,1809
59461726912,12658
17229762562,176
19251754188,672
68473827153,10867
29873715907,302
92448739150,129
70863952341,818
20674639203,693
97053810416,2059
22447548180,14462
24357488888,2048
78114883024,2675
88205140838,671
69329463155,121
99424364821,161
58309769436,508
71922336513,77
90717525475,11544
96222826930,10567
24637249412,10647
58181364806,10867
45761807522,955
39892692296,670
86941052514,161
25490163605,1921
93594271159,9016
52045805153,955
76865041956,2114
18428571265,322
41806500890,302
54038796456,14128
72062724795,1809
60240373712,9476
26065217575,10992
16664941745,6466
80940729189,10590
88540956458,2675
95538766267,2675
96606593607,11081
11227120787,11635
21254788451,652
74352638226,120
80822797258,1538
95387252727,2841
97007313221,161
70383027214,508
33920003361,310
35109399955,672
41397333010,10559
26581725706,11081
79348538273,1429
83123420348,10567
83732909233,176
45938336520,421
64863876604,9806
52067433431,2048
21040807838,672
19631511205,1921
80561799357,10625
34231886911,24
99919205679,176
16925415594,955
79032965412,1921
40868223950,1429
67553887211,9016
93305216747,19457
10118381519,2575
37546949882,243
66870231649,11544
59599550785,1574
26868851321,243
93397853634,10647
76687723421,2059
27985929680,14462
48780117209,9506
85414102453,616
27828955137,508
20272673171,122
39861500906,1900
43008338280,8920
14273647525,70
39725728992,2048
14550060103,1921
96018427924,1824
24082037162,818
53814720697,2575
68857770319,1433
12580545224,10590
72631785145,10647
43841816347,322
38115605780,161
38659040494,9373
14701103928,10559
73963197920,9476
69439126995,10590
13307443269,310
42524468858,10590
37415295887,10590
59134439552,1900
40875703895,425
64819913348,121
62526467625,14462
14466982463,557
58252963994,167
83043095475,4247
80957785517,122
67552556858,11635
16430768142,955
29917360717,1921
81774911740,9476
48224322925,9532
57623906598,121
61574639779,9506
35113223281,10647
68138526776,310
44023904676,2048
42067945519,1647
94061664436,1647
58124036279,4247
65012070769,98
13970903042,1824
96829589133,9741
38312956777,1824
78789330361,4614
97233060985,161
34712681843,955
16369595292,9373
58597404340,129
45750138033,786
32326893811,2048
36435327546,12211
44546065629,322
84409496533,2059
56668293730,818
98893612077,869
69036929320,9476
93878694396,955
75157671565,508
53040893151,1900
66650369907,557
69874069275,2675
73347070141,6466
83465449741,10647
75739677897,1574
55666109973,869
13315878093,122
67156697337,65
97636788731,1999
29445036562,19457
53743255722,1999
55777097404,22
45040050214,10867
81504874043,1809
47601445033,786
17385426114,22
82780560437,11635
55877453365,786
49863773078,65
65982288984,310
30790649390,2059
87230585306,176
91021695192,1900
55561393743,10867
26745643080,12658
52601373433,421
63563447688,11635
98122986910,1647
58006587551,1538
44534099169,10647
44586032614,14462
24886529418,24
68563149861,2067
79886521089,9806
12685063891,2841
38373151145,19457
11350437100,786
69277253272,2048
11235349962,786
34964798740,634
76265491775,2114
92741362298,129
82889758377,11635
88124353668,652
35921403523,9476
72655118850,2059
42579937720,9833
91808366980,243
51061698442,9016
12227732131,9016
13730664480,10992
44049317849,10567
34022005353,10647
28076810634,616
34867115583,161
80767133059,508
53323445444,1429
19478842073,10867
33156891429,672
68650995705,786
25336961924,10647
74269101903,9532
59725895018,955
18053273082,11635
59132360342,634
16601327439,2114
24060087671,9016
29023601591,1433
17639929109,310
77923087230,4247
47405324933,77
62975083287,14128
16291281103,9373
96298834733,11081
57430765716,13654
26530985969,12658
49641551430,1574
69211275308,22
81357377559,671
79222566885,302
91300277956,955
69109836899,302
52461835441,557
23969744174,122
71399080421,693
59939832872,786
73197237095,161
39012085917,9476
12185167923,70
91780654319,120
35491540860,14128
20015414709,421
84212170997,2059
56756470363,17774
27165397470,11544
59968832873,161
97353388426,120
53414878470,9833
60839064234,671
36928729143,955
78773690012,2059
68354770584,421
78612737533,1999
68983889715,322
45778526508,4614
57551475165,1900
95312371520,672
39090949106,120
41751250688,24
23126010472,671
13919707558,869
30813607134,1999
50529175794,4247
26807906625,2575
78947659760,2067
93157739819,1429
90803938811,2048
48604084660,10567
89982761452,786
61481298538,1809
16977081379,2575
33451973095,9741
84984198637,9741
55291636536,24
63306961056,634
60813769676,120
57085482424,2575
35485381865,6466
58695478733,9532
99466345692,2841
36731688537,176
22978668768,10590
47474409775,302
71234507456,9506
66251803959,557
20735955356,9532
13741965572,19457
19775687327,19457
34934380254,302
93104015679,9741
53370219928,167
90166143551,14128
81080808909,12211
33227485269,11635
19028627065,818
29558756303,557
66893158860,4247
40947384763,1574
98669263220,22
75491490521,9806
26223906833,672
45789608537,243
60875419864,4247
61356293940,10867
84667899518,9532
87574550263,1538
10704319844,24
35598403294,2575
64247846995,693
96424379855,10647
18144434338,6466
90235162375,176
64016160660,8920
32327351480,12658
78828085626,652
80420795184,2059
71903781997,553
31595281462,10590
66029171075,77
36263969714,508
28771450273,322
85513598416,11544
53114584755,616
19704965404,421
55360539139,121
36417371673,1429
11505624996,302
14352010974,557
56961570480,322
53268128718,9806
83297023302,120
16850389326,553
28090061270,4614
63133099573,65
25739970831,786
24422175717,2675
89969590505,421
84302407087,17774
25209227299,120
29998598400,120
11289928386,9016
28268213562,9532
45259508249,1574
78090586269,65
98530789489,14128
35290116995,1538
46355268686,9532
23523489273,8920
48258771938,10992
94575792394,98
33491239797,2675
87029453975,1900
86066146574,11544
20671571747,4247
59672365891,4247
90803019219,8920
88499565201,302
75080740286,672
14515796754,11635
36934950259,14128
18339130984,671
46938898777,557
44144052525,9476
54148153094,1824
58437531980,11635
21278638847,2114
31428807711,10992
21391760797,122
65471512255,14462
19459350036,9476
50149555464,120
71322768635,1900
26467213297,122
87711578777,98
73116457875,9833
60232636680,167
33147997794,10559
53905883109,1824
68708922288,9016
35887129937,10625
98924359375,10867
88237630224,768
59280582872,2841
95221791738,10867
56568137834,4614
97240213271,10567
20898135318,65
38930239939,14128
46552600790,122
76488945440,310
71607958114,22
69690408010,671
56655902868,6466
91039948975,2059
20419059127,129
69861553464,243
71260752733,1574
69638050205,14462
40530620253,557
12900759054,9506
95538766267,693
18030999073,13654
75792272810,14128
23276925228,9506
64567604192,2114
19400394141,6466
76667656200,508
84043953394,9833
64248554604,161
33195531086,1647
44436310891,4614
83469874399,10625
82994897164,2675
56524655378,2067
67647315579,11544
49200267157,9806
38307329715,1429
87793856346,1647
37787912948,302
81789457652,161
57488802711,1900
86006496234,9833
67813175090,12658
20233562407,1824
94355911783,176
37005478641,4247
65445355432,8920
83138675756,1538
33331073003,2841
10678524752,672
85989798622,24
35390064649,70
99546243408,9373
93563070296,120
90948659410,8920
21474604582,2059
42167065445,2067
55617904582,10992
69121080414,1900
25717175114,11544
28155460497,1900
89773185474,12211
81130854591,322
35642312325,9476
39530233031,869
19032545794,12658
91702440321,2059
41428260365,12658
44998792563,176
87328472467,98
79598202043,9833
18309960235,19457
86962434435,4247
96999880437,2059
50192119409,9476
53453165121,1429
29592748740,9741
13627176515,508
27722167305,2575
12440482998,302
77089997289,9016
75445340150,322
36281947447,670
26587243281,425
26603773057,671
10999385326,9741
81617127670,2048
49963691804,19457
80941602584,9016
43708055267,167
34460709968,425
98077256031,553
44347353221,2675
94651802907,508
51480768591,9506
97349378583,2059
60869980445,243
79664216129,9741
35350144473,9806
88995724653,9741
13644138790,11544
74587206076,129
57131428656,421
44081956385,1999
54867339948,22
15264914758,10559
84347740897,9532
48663544255,1429
83694412756,121
77467115936,425
94533275067,768
11335225333,10647
62090201667,4614
83302368143,11635
83667398073,6466
88268422205,4247
98020910290,616
33535398308,24
47128119044,17774
65758562023,869
13131335050,129
54424259888,22
56668293730,1999
58641515111,4247
94035891322,693
62958726852,10559
64456504647,557
50743963846,4614
99564053488,1574
50086570228,425
67134312667,421
30295196710,98
37101023810,1647
40143817424,9833
78221391603,2675
99211273014,9833
72363910139,9373
90473356846,1538
93332354148,9016
32489018130,9532
87956187654,786
84687327586,8920
32055616879,1433
36516978550,11544
61337526713,13654
68505714401,24
37295617697,670
43126922980,1900
52818111401,693
81710725953,122
55180799705,12211
73258529565,4247
81080808909,167
67802640753,120
36224666145,129
53895702095,1999
15195640938,1433
86322657303,302
71112374834,122
94653079640,6466
38881565503,671
72012941533,6466
74444957237,121
32132961242,11081
66578939641,6466
46075264617,11635
53957101962,9833
54634386830,14462
58522877363,652
43774743114,98
30693730558,9532
79959359220,176
23434757233,2059
66787703680,9016
71092312310,670
43032330663,1647
97568839509,2059
41760250119,1921
14004526850,11081
22557192534,786
73896147304,14128
24887613131,12211
64533964856,14128
53161802190,13654
20844946240,768
76187729442,10567
82930648483,98
27825145002,634
23188366651,2067
82992839111,1433
53880617753,616
65836782526,10590
68289282051,122
42602948100,77
30709814585,302
66794338567,10992
65372947755,955
18024521133,1429
68675512645,672
40737875769,9806
95323780178,70
41354172055,17774
91487859453,77
97669071391,17774
72191013328,11081
61918411502,955
24748995205,1921
62126425845,17774
32044705906,8920
55246911826,672
99300265784,65
53276641679,302
49371050749,121
74939802160,634
82268485558,167
11911049168,10992
26706408562,671
67196435790,4614
22127306439,77
54828510735,11081
20920243227,11544
41428754028,13654
52206583599,9476
66071985348,121
65008044468,425
40508592826,616
66687683484,24
93956595233,671
43848123591,176
63280269554,2114
42382721454,1433
22139910982,9532
90899186834,4247
59130318707,14128
30727357113,1429
87938371459,11544
74289466599,322
32288723263,310
50002416297,818
49750958690,176
35358914617,10567
61064785199,176
51256249064,11544
48773458322,1647
16359714560,10867
89677856265,1809
43281760212,9741
33043513314,1999
56410033034,10590
15181653096,6466
99409860464,425
90161619755,129
73748985760,2059
32405278938,557
70984977869,1429
89690173278,12658
82623203428,70
57031474521,1538
37718226774,652
16015252609,786
63253273767,9532
32471452405,11635
41039397034,11544
70667217071,121
35901585393,10647
24551671979,310
95220610719,869
71218739948,786
17257955740,1647
59782098402,10867
57910234020,98
26051557534,10559
43373762551,10647
60769960569,322
22498869333,10559
70131899822,553
81583834541,616
65159591104,553
37279018882,634
42063879417,553
35863317557,77
17665651185,2059
89591677784,65
39745961852,1538
10584780800,2675
99349334724,9016
65868417282,557
42955869311,553
17110719119,10590
47234097412,11081
57606128448,616
72020923717,9532
69833652716,9016
26856063720,4247
44732750761,4247
77514210190,421
30233540320,508
15092234261,9373
94982692989,14128
60183841948,1809
26603773057,24
53055296557,121
48583193110,10559
40827532911,869
72878069037,2048
94217955865,24
27979848384,14128
24091222203,129
28553080725,129
72195559385,1538
50613584214,11544
61527447942,1647
71213625174,9833
73542377382,22
27783452583,9532
37789344006,10867
85977526356,176
52170208246,167
96029577385,955
98633849552,425
16627744503,2048
89968298116,557
23353583314,2841
85726204266,671
87536714239,425
48157228307,167
90974585379,11635
16285161789,129
56991298568,14462
49704130335,12658
93875837179,9806
84787843815,10567
31538198240,553
91545227893,65
11093881567,302
11331202951,10567
53687413944,1900
47656146025,24
38441180709,652
26371380018,1824
83523304288,2114
12180367349,693
96109075535,1824
89095816222,955
33271961325,634
98434068962,129
20115267909,65
30474807998,19457
84573320262,4614
93231475925,786
47562426897,322
27738150744,10867
62402174518,634
74678837362,10590
79441468711,120
11480302698,2048
12854401379,19457
73712394386,693
66475546283,17774
70139012535,1921
80953465889,10867
49126412009,2841
32673427487,24
56867785742,2575
79735229760,14462
18892329415,17774
22386467028,10647
10532087752,9506
28280505979,768
20291609679,10992
90727017068,671
68181659495,2048
60904293499,818
89910307067,121
13587559618,671
38460502255,553
17203905640,652
90943319925,11081
51584671526,955
16275284212,1647
11979795228,9806
35143597411,176
19620633888,65
78548513093,10567
21994409678,12658
65141220887,243
65742930890,10559
69706450214,1647
45590209871,9532
35012509966,10590
97544881938,2114
64046294484,1921
98331613255,2575
26156955006,13654
16382646488,9833
38604907401,14462
85599842896,9016
37041612185,9476
19355869687,2675
18335321953,616
32497711391,22
69834969539,322
36160321400,161
66089123281,98
13043128720,243
57292922875,9741
35507627954,176
83649043081,65
13783385773,98
53503060481,9833
54331675742,6466
26927919195,9476
76102278457,9532
10110041604,9532
72226028883,9806
67321027736,2675
28719182764,1900
80228817571,9506
48579427890,768
62790840084,70
40618820194,1824
76280962602,652
47091655337,421
98926851537,167
54000854169,693
90856747473,1433
68322138060,1900
70196913942,11544
96487455764,10559
80593272352,10559
89198522267,1809
61384256750,14462
68198280206,1900
71030658139,2048
66286718535,120
49531907794,6466
72049738347,10647
68191685717,2575
49050527442,14128
13977659741,421
80329061828,693
64911512193,11544
88192436683,176
82218636852,768
16230218920,176
68144836692,2059
63154604418,768
88524701826,1429
91781117482,425
29230975406,8920
38643159402,13654
61384521615,8920
19392147915,176
80522089435,2841
45500146421,1809
32637281956,10590
33329476815,1538
48334445112,9373
14766434110,176
31238102497,10647
83056588461,671
34436356013,120
84593518205,176
65004913998,508
10321906545,1429
48215050654,1429
84972767158,1809
19635800432,4247
76643155600,12211
53113093375,693
29592748740,176
40962296104,243
45145442179,9506
57682788875,10647
82987360440,310
87669383335,2675
56735644760,24
56621110584,302
47592139643,2048
16529881112,322
46846737906,557
73907455178,1433
21212403684,70
34604037846,176
70533000540,1999
26997206116,167
90912395440,10559
50687002734,65
17150423906,1809
25207572420,425
33813008344,634
66729725585,2575
54481683351,1921
73618145288,10647
44501639977,652
62707968557,9532
61963336211,24
24045131082,869
98612741718,24
83388532113,9806
62610625980,10647
57609190793,14128
55120506242,121
41680273952,693
49773562347,120
67552556858,176
77286949527,98
28823736391,167
25852423007,955
47243108604,9741
79088661424,243
86908052320,616
78064607896,310
71630826912,10625
22531922670,10567
99560062861,10992
69980987843,693
59982783012,122
12983854037,302
46533754612,9806
17117685826,10992
41158383669,2067
49028630479,77
54803078653,869
46217055890,12658
76722812692,10625
57640124260,693
69607524430,869
10244948182,4614
47789033208,12658
36846177676,77
77075406191,1433
32374049651,1538
63902348582,322
19260821644,652
76969934265,10647
99295664609,10559
53306986796,1809
68048149803,616
62497935378,553
19799941423,10992
74411939806,122
69450795997,9373
25940230317,557
15014626084,122
91243914138,322
52647769608,310
68036094615,120
21234772733,869
52600910414,167
22163232993,19457
17075999172,425
90283769238,693
31794751631,1429
89613418438,9506
87438228786,634
38307654833,120
11972721611,167
43527185245,652
35073592026,634
91165270127,77
43633419868,9016
98278375804,2675
18714691000,421
68570989309,671
51613000833,310
70410215135,13654
70886587564,652
44980008430,19457
43543206065,10567
32180132674,553
20760154728,65
16837668003,10625
89426789230,243
39360773453,19457
43834112757,9532
32614702859,65
50364069814,9806
54654367580,1824
67298250381,1429
51446411951,1809
66023956638,616
62726826715,9373
79196528306,1433
38075289079,10867
59283393743,1824
16664941745,693
65702959909,2048
84266738191,14462
33266996240,167
70741839939,302
13923079099,10625
62233740515,10567
50917783694,1900
74474085368,1999
91665382751,672
58197349097,10590
12791231350,1824
96247380908,4614
94249833746,869
28013950900,10867
49325333432,2067
46483408275,120
86600310842,508
21510998079,9373
95442962728,10590
69576767557,1900
46778596550,955
15059654038,243
45040050214,14462
29240464530,2114
86476577020,4247
85411692531,1647
80026284541,14462
23650780264,4247
52971391967,1824
22344878194,65
28690958519,1999
68769758614,9532
72481593794,557
60764867957,129
36151348964,9532
53726041897,508
75871652156,1921
24397719965,869
66283441518,121
14901130023,1433
91734094671,77
98293526479,2675
69127429978,9833
97159336887,425
18257685914,167
72648508852,12211
94678741005,818
77264756670,9373
73429790433,122
49421711300,22
61717354356,13654
69401111398,1538
28778711088,11081
18376848984,6466
82473213403,1433
50057174276,19457
82147484832,322
13783385773,12211
66878751799,9476
77436966664,553
78657510774,8920
51136717789,98
69098553363,2675
55201054706,2059
83746011118,869
81994029365,22
91946968050,768
50092249465,98
32860187871,1647
69247451531,9532
94767577209,24
57064445326,9506
83267094525,4247
57570251763,4247
87971762956,10992
29221266058,9833
71025251170,557
40742732039,671
20081558562,2048
84446158334,77
98206022889,9506
98729711364,10590
57996833258,22
80285495158,10567
28577291074,9806
86763349053,10992
13476112593,161
87156067499,1647
31912581951,24
63404034732,421
87288018812,9016
70523923702,9506
12670425431,122
78528681338,10647
53595990729,693
58611719883,508
78116836846,11544
89269476115,869
60409787588,4614
54198020024,9532
56944777149,9373
74894487424,10559
88810404052,17774
16713555090,1538
33748549597,70
74821931278,14462
68977013752,1921
26051557534,24
35426548425,9806
44917781206,10992
70322899460,693
46644017188,634
70266258407,2114
98217818083,10625
42747915463,9476
34377154652,1647
33880472431,10625
40969059471,14128
32389985908,11635
12391530243,672
43802251569,120
75114386525,9741
46710796537,1574
41337639694,508
43050126818,10590
12518602154,310
45343798656,9741
77705811318,768
28746276098,557
59563313433,13654
24821966645,9373
27526128062,22
90706470569,2114
78058179795,176
21352312067,14462
41011820231,121
89372240194,2575
52915071411,2575
25549509068,4614
41752786017,9506
40466325979,670
53258338539,1538
35349189746,1647
58745542040,121
13466190636,672
68310857497,2048
61404406879,2841
30575205986,4614
28881555588,9741
96715920233,557
42514972183,6466
98756045460,129
92045531138,6466
24799402263,4247
39599493671,2675
59277407756,1574
52703904467,77
64565681036,2675
83118903844,2841
98579842813,65
21718938136,13654
16097269135,10567
21582005855,10559
93167234827,9833
99374036667,2067
55802396706,14128
98137825650,1433
26145424815,65
14649226043,98
62316520024,634
66569783086,1921
65556333015,122
58082863868,421
34856695220,818
26835302517,1538
91411653180,421
49933161294,11081
78715991569,302
24644489089,12658
82094164161,425
26189636981,1647
53736311909,2048
90703850221,1999
81814947489,2114
49413210779,2067
80921354654,121
34726783842,2841
24365201794,121
87460518392,10559
55069533155,4614
67755571825,70
84663353736,122
71918926637,24
73816381294,557
68231711622,4614
72445976190,302
49455630672,4247
15531197607,421
49108907613,508
72312796679,616
73265787107,10590
69438121199,421
50394839684,421
82780047497,11635
43392159346,98
28400918523,14462
63657203924,24
13896671146,10992
26455814017,12211
30233540320,19457
54186006880,1433
39865053785,22
28785693474,553
39655008792,167
57200629171,302
21639110588,768
78049539771,12658
86454208374,786
71233906315,9741
94977203546,869
72476552011,77
89377321071,671
45177465590,243
80999019858,1824
65794605282,167
31369743825,161
81425577262,616
81383412391,1900
90895337076,10559
60130789200,10590
76471447111,9506
18150341193,70
57020881367,161
62330628632,243
48951842963,12658
30324086455,13654
99554474592,4614
86981521990,2059
37559225027,1900
96302614207,70
37243851750,2048
92566001552,425
97721950042,634
46621521982,616
39653571499,77
50557807437,2675
62842915137,11544
87204312925,557
40311930728,19457
80215423071,557
12604045289,302
43953614121,869
79361037280,11544
11541080611,1999
43907464000,2067
21398615314,1647
82321265673,121
29700390930,17774
32933102228,129
24228334230,9016
68587932732,616
99289790987,11081
72831548840,9806
29881168208,10647
12030940676,129
71925728682,634
14373869230,693
47892038438,14128
92472986391,9833
41427316622,2575
70652555933,12211
54530885164,243
41602719133,10567
91022242054,1921
31443636017,98
43106129896,9016
20970423925,120
56099709666,634
87533136622,553
64255307523,2067
60738057483,652
82367877775,1647
53098086806,10867
29037221718,768
26588816980,14462
92574540425,9506
81901832501,243
50626205742,1824
39451552389,10992
91955726059,1921
73834459876,616
32701218358,1809
47691707840,1574
25770896507,557
41789039279,2575
94481912149,553
27166730017,10567
15642795878,616
53353434209,9833
58221454648,10647
62191672278,1824
39564850959,9833
86727113022,9806
46523228538,121
41831418038,77
99954602271,2048
54576458106,121
77458156621,121
92314793382,12211
85217932114,1538
96013092004,129
43873416918,12658
38550436440,1647
48097543799,869
85685921365,652
20279039475,1999
88582485686,1809
80325443312,17774
26052464935,616
47493214559,616
55899426285,1574
18627820104,2575
80751296977,98
95610297677,10867
54520412953,10625
88588776968,10647
82626784449,616
98701808361,2841
32223352103,167
72781217704,122
50270428984,243
26871826655,1647
47124371803,2067
59509369802,302
13861658592,1921
53364906577,9373
27037089383,17774
27339466100,9506
87936871022,2048
97141260651,22
71322768635,10567
79104642375,6466
15718400921,302
39672293138,508
71511108725,955
26753866002,1809
89764495076,10647
26570417630,11081
65200864487,10647
21935084060,1433
27055779722,786
48521949279,302
43849830892,2114
90180811891,4247
56231473911,10625
58806717183,2841
83907486778,1538
92320439957,65
68388897009,693
92508650054,818
88523012119,10625
19905137285,670
18382271406,122
92575238920,65
58556969086,818
38930377004,129
78954587193,786
85936641254,167
61660475836,2067
31585982829,121
49218377707,818
18014743555,2841
35054378346,10590
37021054226,24
44553151332,818
85015994998,425
46472842557,869
84965492420,19457
74751073147,10992
50570787856,425
66555620510,322
41139172594,12658
68675515414,4614
70821729917,1999
86260774057,557
85925424768,9806
25869966123,10559
39217732272,671
57351463519,1900
71182600924,818
49124724714,670
58674041546,98
12958173414,9532
99820053284,1433
25199775853,1429
54204677368,4247
95732497212,557
12340561644,243
87946787970,9016
98893376996,77
84021508142,19457
80169302249,4614
28447374831,11635
39968552685,9016
40577540464,1647
32091010906,176
96278083785,9506
42766389502,1809
25485244038,9532
55922626627,9741
49554223861,14462
45125988332,4247
46228627773,121
24197349301,557
82305573376,70
40833114729,818
39880220292,425
60164287168,65
84860993992,6466
68227037418,786
43761958624,9373
40522532739,77
56611553335,1538
88022249407,634
28506609941,302
86091398079,129
30941717057,310
70401765810,1433
42978763901,13654
32014858632,121
32169353084,1433
32601660691,65
39603290855,10867
56927017593,161
88961069628,120
17778587882,322
89130675061,302
82889293499,2575
41098129829,12658
45518609641,2059
99910853597,4247
58386168345,2575
44688162720,129
45644625638,1809
86266177381,869
48076932138,120
68188011985,616
54813296746,19457
81838638474,167
23213765141,1574
89892415524,10992
92284263394,634
33382193907,768
29708194683,1433
71697535760,10625
93700905396,24
41564325820,10647
67425203395,557
78677021029,9506
15511958420,616
70441434227,10590
50052152935,1574
81498085732,70
17942986457,17774
67401592354,9016
15978293822,243
21469208332,1433
89242412644,786
64454911667,508
71237573922,553
27937741523,818
79673333462,2048
73630156042,4614
35559632180,1574
10986141436,693
48563519072,12211
25503865796,11635
25644931628,652
81488297506,65
30608574320,634
48895721402,243
40986624516,670
21745212670,1574
81023424721,9833
57232117853,10867
13518272513,1900
65553967941,1824
85335981826,1429
25492454011,768
84025265669,508
73810715342,1429
37467198779,1433
98553402998,10647
76471447111,818
83192168367,120
77345428451,818
48722098775,2059
49450543078,10567
20375921852,693
22978668768,122
25692913237,2067
44852078109,10567
77786224766,4614
88458058210,869
91179776758,652
85854486112,421
53586907629,9373
83847497174,77
12710685435,1574
20683299034,2048
99147943982,310
42634606926,10867
58846791391,19457
60047369337,869
58669169137,1921
38540858323,2067
83558624251,1538
26518407278,8920
59181954638,425
85235808830,322
59442636746,11544
60653609523,161
35935187326,10625
40086334641,9373
68663843980,2059
51077704397,8920
38028170385,768
88501953780,425
88548234713,11544
24605290887,9741
22140456944,670
59884225051,129
49842961697,553
49726828772,22
34419017657,2575
36587392020,9016
13458870478,77
15742287824,9373
38758325329,6466
15338794382,9506
60470987434,22
83102225466,2067
52268037682,2841
40064062022,4614
53305950188,2841
51999736790,12211
58926434777,672
59870970938,120
52909335381,869
57288728080,693
60559096203,10567
52224991606,322
83486246289,508
14097416849,65
80463946636,13654
26044666919,1999
62892967665,9741
12275848970,10559
96428242213,161
47331117808,553
90031991515,634
24494831078,1900
27064520509,120
72310645815,14462
23016657348,425
82456686517,818
73855923354,4614
73927994962,421
62265627456,167
88286480511,70
93901528603,1647
86879962727,10625
89733415620,19457
98158806439,4247
26530985969,2048
71018553349,243
81028186505,77
33035881861,10647
76551022972,1538
17587968835,10992
53687413944,243
16235322872,17774
31589941966,243
68766244565,1921
64434013382,12211
58357422407,322
28513860846,17774
15136359291,65
40140308785,672
53300578521,1538
59428039411,2841
86030053577,243
28081385889,12211
10926692694,1824
90230890587,176
86175809638,19457
61925911898,693
17450710132,65
49664784632,10567
10221057035,9476
15843024830,120
32276582950,955
95516496191,12658
63151326441,322
20782336361,1809
52628982684,9373
54075129481,10590
25997120687,167
45610187054,1429
36549480866,11635
95176445315,10567
38574808623,98
76297482162,2841
53836016699,9833
16908607019,13654
93369292019,1647
46763136017,10992
46705656307,12658
69845868041,634
11702598748,161
86823106177,616
41360251916,768
31253176251,12211
12946467692,768
97399730241,670
56421920666,2059
78390898442,1429
25678539639,2114
77290190675,9741
55186305122,161
70410215135,2067
76452745797,955
21294093021,98
33717468692,9532
71362176211,19457
35922310229,10992
84221117189,129
71501536518,4247
67546744955,2675
11694974150,17774
67224502156,243
67399563923,9506
13094970903,9016
96373069699,2841
12554050255,17774
24292684113,161
49907484875,2048
19323716637,2575
90335730726,10992
38758325329,161
63863662853,22
90134432392,2067
31750678039,243
27454249284,955
86412146995,818
30043681270,557
41322643529,672
88648281437,4614
44407480450,19457
40182736543,10567
52402231061,557
80349610696,634
92351941139,243
13427617905,11635
18185256834,322
14433547528,9016
16257869297,955
94285767569,12658
63156573669,693
36115945261,6466
92889287056,129
14013417280,557
14624894429,129
31071971181,10559
41526134650,508
77519966158,1809
70345375677,11081
47780404952,11544
74731640129,12658
59204224432,9532
37872244033,65
80536984822,22
68198479669,11544
76884195677,122
47384901410,425
73892741418,17774
84162019963,508
81161543849,869
41451165447,1647
60149404865,869
52376547302,9806
62858539441,1809
70936577722,9532
22087066491,652
85021031942,2675
16861155281,9506
24541879155,553
11788635035,11544
27270409731,12211
76886120131,2575
34151335294,693
63835677929,557
43397850273,1429
82080630978,1538
48911603355,2048
66489277230,1574
78058918215,1429
45642423171,1900
38250847350,1809
35466629278,693
78567075136,310
76409340824,11081
31293982457,2575
88339457683,2675
12772801226,10625
22550611699,1900
22668424870,1429
60234723977,670
79262665874,11635
46909382355,1433
21787761631,1574
71883548049,13654
46692637747,671
31822362332,11635
92640310939,421
88513769189,120
17823569620,310
36973750215,557
24746524132,19457
79499894907,9016
30671566184,10567
80203772239,122
21280714394,10647
44672608617,9506
39073960042,12658
87383286263,10647
84203724954,243
29069603541,672
49247251585,670
