pessoa_CPF,ator_CPF
54772622731,74224015818
67290452949,18922446597
36812667592,24243539637
22251085921,31268839426
22269820973,56268872614
12237492097,96514792958
91145247868,62777674814
21522326766,87667116317
78719939674,68308698318
23436881748,76104509430
86881985926,32780204983
91105681160,72669834204
88711469532,89076501804
97649476994,80437698852
95191447236,27749931549
21950729331,31233119410
11177941078,65286495863
73906654846,20896316708
35171448955,64441264437
80318083079,12101876474
33826074892,68210192928
90284721621,73706777689
72289598080,94361304086
62159844749,19509822710
98912004342,82085929966
90292937535,56242305085
51286696613,54282978356
93563070296,62892967665
22862143288,84631528506
27328616781,91938439769
53096756916,89464550390
63138217474,21027657569
16457634031,86550713740
48976100276,92297971059
70661786374,52142369840
92647067568,65771124734
36148079448,77727825496
96900148295,39438296267
93943899208,25746484599
11862087982,80727517188
68168849407,14854837423
92595006846,91576599379
75330616347,33788384630
95239752047,24852497968
37036632723,27605676326
87714237425,60685541297
89145456269,14087915532
35113034838,49170052773
13866205845,30027294406
36058561001,54340414736
57970778615,39331926772
62034078122,53132260310
50347464463,86098802508
81579589673,71699080343
68503967871,15859428220
20787553071,12209916432
62029093925,91372341637
50192978180,18144434338
35289460452,80721989634
60491239272,57754636943
90900276958,10321906545
12045514068,54014275278
13206057378,70388711314
60985720646,74809970423
94745548144,71068726457
75707689657,67645439047
70741254782,25901220530
90129023575,60561071490
19094198156,62726826715
59497662642,40452591718
37565765994,12897504702
33825860982,26330846883
29195194859,19839734542
30499481848,41670244087
70999417215,89862899750
43948505901,14214000069
81895513559,13573589145
28189485728,52694374685
30062202158,89295693308
76259933390,99026441007
91047985935,29870029531
66658024051,51412700573
19730591201,86734759068
85158561050,15762413704
80999019858,52499923337
97740842126,26165445117
98910857758,91636417337
73651353358,79851270612
22533228993,74852569887
87531780436,13164298774
99671863484,33857046254
29579788318,53365756814
13542445459,94383143383
44094343402,92896866036
77777563583,30139092160
82583848670,20071511941
34835895020,36160519807
92048119689,45269472011
74831571600,76085776722
44098871175,15345315285
29620820151,23411406085
29373034791,76343525840
46632778768,60294878162
18587198032,89381922967
94347359452,49780687156
44140471841,45308581248
58650663347,97956469921
80302413877,65920357405
22907957638,13934096913
82232942389,50671007409
92255532659,43411065669
47607011283,50117598811
31637305431,60467410822
32812112241,23393847771
73898548996,38708995892
45456109100,44372514310
74874531205,47794417910
93026292771,29378628560
94005024240,68140178344
93311537471,96528593953
51933520117,43295601106
54365948565,23558886232
86442996114,62751770927
87163213299,23334880525
85957674497,63993034911
20851851690,82332523865
94184432918,87841883137
77105804213,52565528545
94450099008,49576672392
28751986873,79191284321
11052185596,97977536589
66833057485,17213326100
61810452143,33161022922
32405278938,58694460603
86359793899,22693471106
66941800724,58117446861
23131825442,63448109623
92299777430,76070709348
95486134986,12200512516
61579714503,94107233817
13272914434,82129681052
78614179077,49052673294
67118172172,36461229283
10633147383,42214368886
19139421181,94790605601
77158633822,13521857116
65582696476,49105185434
20855429543,48292556027
57099507044,66376207119
30262353969,37983637937
38957373819,85128745917
91893728548,21235719687
83405184975,61559683098
31024480449,57099087278
62991161263,17467514774
74473546029,42024738751
27965810593,13418836385
23089569912,99682225741
60399888427,33817108013
12750777265,59656284863
29763119338,41079924203
32618915799,79231737184
30595432535,11915199029
51171210208,16874393641
68973494540,19698748098
29735840146,62977354233
21001216567,38442484613
23562037214,14771796455
35688888805,61717354356
47924054478,71941810158
76743218668,72119967241
39225473563,30370274287
98549162230,92700553484
51033273577,74298703173
18710216339,24479758521
24105665395,12939084128
43768954669,57723453283
91253152708,86173124500
39494678733,80363445969
86604964484,42798447861
15483012859,89636768100
99240437739,49198894834
40379413993,29617087593
56542481865,76107248919
74939195502,75916000372
33543226690,21800337504
66004870628,38775460982
37117226484,35485865905
95417114386,73645962320
32730934119,40302238584
24426491358,45963906913
89141612804,12623960435
91458838156,77796120762
64377522522,20672486281
41544068855,98414427256
89695062077,31657133535
35996441679,24546275324
51566737514,21776524070
39210390285,48750461862
54415739280,62384611694
53500607071,49311800388
88579785373,90724417702
62547944808,86948611754
51316541184,48943858762
76322233579,79773211464
83766585655,81676878796
34559547762,11720006768
14252330351,43050722023
15455540349,44772138022
98121875006,72108932878
55935516082,30196625817
84781674239,76865041956
89123603237,10304700094
18355523372,88019202850
15544237402,95516496191
17902360895,94941116720
45010322602,81840342254
23436430577,10599222651
21776524070,21488024570
35746000205,70301057048
13507305881,28322355751
26361677044,61820629780
53311583502,56181214339
66052004486,76254298247
31886383787,45218101265
76229556088,93569077395
24248208317,39229206901
52733908741,88090997377
45982892837,14488450226
48722098775,20761660288
22662121226,99956750673
67559530516,77457479122
13248816844,51062961894
47825267591,29917065393
44130025108,18028543578
15228974463,62682769635
68275472332,77136584662
50779192955,45073503898
13795600216,48379541650
84096235237,62976819123
59117520125,73506071325
60781022285,68064994164
23826482247,78555343426
33985786352,55779571610
72481593794,84395550573
44613212242,60890170744
15808828899,39550443902
81396289435,72193705314
83708808993,43845542568
43949993904,41978558032
36816162017,63744059926
88367254612,70611707409
99088773829,77467115936
13863211467,81738431223
62637939382,63370111084
98941354811,67601410286
14467853640,53669767479
27156605916,75200417708
36864195115,64768402062
20183026581,52044931125
81574281707,24473357532
93275838198,41901356535
35414177620,24843280220
58386168345,58316089677
61163152225,66058847125
46765918523,50818791900
68211820754,88820324526
71750262470,17084487533
81865247032,77728840774
48535430470,95729610676
80242009303,85627302588
33226657382,28982385773
38687829826,96623744699
24993477020,27925979462
28273995253,32816369547
13080754340,11718128491
18810430388,12410506627
39027083736,81409685502
39142540241,35780826618
71315330573,49729918975
47703828441,70298227949
11125227962,51059306817
44094343402,34890027761
51510856632,58652614383
64881150671,85810227247
23982968142,77885834394
68163897821,49797723458
38351047420,12154807066
54833283339,46023582546
15631253981,33544957946
61828922757,15657405403
83828390856,72281471048
97729159672,37977146152
81691012577,64979911536
42691477674,95768440737
73864547262,22163232993
84879751553,83339626910
68665482194,41559072210
15814505236,87094408950
38837623170,81077817946
83316296896,45942288622
15361388536,70980767136
90362954148,90644012321
48034795505,60378836396
88768163239,30379686088
43016352355,26746099700
30261694231,19516878239
40685657139,60813769676
90724458031,94602180666
55908655486,26089814431
78348473850,44724330203
30023076558,26008331071
40318832208,73289302265
11436140561,55556572094
59122198892,45249386269
72415205774,80534160013
43835806185,25219912780
80625829478,87655523671
10942369247,90015527904
19775687327,52797054248
54727424230,37991737055
17113861794,75230728348
33742077597,17051083036
47230979690,57268318845
40130981375,77231865952
36206771036,77350040242
62943064379,13537556812
27549293546,42285559182
63896490300,59539964170
46368520501,88743481586
57766446865,54899840378
11500786533,41373668726
20602123345,99878774809
63984218191,93867946808
31226295827,98750997659
64341154664,61559683098
60737618231,10713357191
87859783375,53596960015
13333446811,31779901700
80097739635,13738643590
31958551490,89006257598
24636762941,80406294803
23229919763,62561679052
12311161747,74113178410
17464831004,75258082053
80042270024,43761958624
19188198898,91004679858
14267264676,73867446403
74229877230,44308583276
17358681142,62918902937
47860093217,58797819553
84088468790,56685996195
72716633972,40816948331
95226956315,53361943793
67335564424,68327545621
81403966117,84305164081
28373865114,56531097937
22963779201,50092249465
69945101780,14340353713
34612039999,83286253279
84619798367,76743218668
59597778734,18230260645
73364063693,32352348978
59541203286,33195520921
68799740893,18054458785
72848875155,85666401375
81249107152,67203695717
84870330470,43832304238
54652615327,25877687130
14347153705,37841833653
73623285467,42638035111
70280145981,44167004110
48048640372,73153638506
79128888089,89248424583
77945314440,92938259425
90302581980,56825757286
54634474039,42541052157
76025497296,39140479126
85340414187,43949993904
78016618473,79955306306
59292265970,62597020495
53654285199,72516705701
39923956928,92595404067
76487928054,91594598564
70686889621,55696479373
57907086964,78561080963
61143842866,28648122766
99196167441,91094767360
15491981162,98627221059
37369762544,89409448650
48818134824,80613196761
70465009301,79653232071
32238557887,71800771371
41597283569,75926742132
36320056750,55779347609
95753734857,63443698765
41881837092,34316240552
68707730386,77662165578
47616844261,70993064131
71369067626,92772548428
75167766246,21280715305
19754708214,97125604004
17216538678,62904457964
32264142210,78193862226
27723242358,11667075248
19968140740,16312090218
66407674209,86403097904
34057293014,61627814109
27300050024,90633811747
50525572984,36116337035
91811144584,28098071085
15928243898,98313999360
21680746887,97588628472
54786009451,94198723197
77605571693,76590970095
48611652841,98331352201
10861869223,80618456552
80587053074,79968548911
16389682918,81165651168
57149188733,48112510143
72048823652,44977646636
26014762553,77588373406
81777055813,78373708231
87490211654,37201557189
47832742008,41335947426
56430557809,97940337819
26498549064,45488870516
47342749204,72047221207
70155118627,76152219421
50400083946,34760069218
82626784449,88318684651
94394368872,68763696186
14238392501,82598171805
65146025175,53359414787
66871778773,31537466532
33401871255,94575792394
57844632212,73514793463
49334570653,64744117517
63915548535,78200548233
79227139218,92763899942
33634117466,35293660828
81880202663,62858294794
94419306699,94083721620
82496961610,74182870651
67291718510,43555072438
36300964134,57896016088
54677291083,34210612154
33737786624,22993069786
10810386831,39815653975
79764461352,90241163548
93389540100,97263287740
97400959314,53047130359
73267828715,86911511107
25691486638,31293004296
56647964368,86217568560
65620654962,61163152225
60802678692,65429701911
69775774511,41938302173
92248580733,87085911081
75420833250,39974815166
54687126718,28012443523
66572034120,27338564308
34049651286,49805062598
51086290088,11358360428
31384909831,49819980230
10833922181,29702215879
58295369404,97775247462
19428461159,28357518658
97249695334,59080709886
15501983303,62318342874
26216338889,36281947447
37656762570,66483646676
87821592777,51253779074
56035573067,89636768100
24315319137,97644876148
54766292152,22003940781
47707702265,71383588516
73591730317,73574560610
74944077184,40423882957
99578541725,84579396600
50820609549,81552542743
31832136045,33206934274
36328363683,10830705507
86285968782,74955898060
97292617560,72407372905
53278634085,45189787765
30466058396,46098621817
54395631041,51634977602
99534622837,54918718318
31473701965,74852569887
56764587766,58014247074
53278426733,28737524534
48862136964,50178802250
30511026765,29394939593
24840189647,73617504490
64058833376,79686588045
78909338502,64701334801
15563650849,45612319505
72194385410,93973448473
56100688504,79192113975
26172866284,39397088214
92339010886,20325714711
61196505081,79518716748
83847497174,85410455928
59277407756,66729061791
18217578831,46926930148
73773819736,93035082686
33171609350,67223876988
48357499225,80972008711
11765066621,69015358949
66399847027,49868753009
32309607958,25896010660
48282367121,17429212884
96333643842,77490810952
48211663118,36280476104
41875481068,21711515523
53545650590,50876313780
11309928185,21220158779
85996971243,42569988775
43750772177,39011440910
21563812540,64654866614
95169052679,86536274995
83216709338,76280962602
85232192690,84950516128
57438642213,85524648479
13911647019,99373465322
85130767343,88010293122
49399177997,11513090804
52264841066,43928713263
41901356535,65918904359
86679195562,26385105912
89731153686,41035635309
45919003546,73564883768
15274288916,38811689367
41199238709,91729289234
71752900691,56704591207
58431798091,78967774485
59713728502,93035082686
70197084669,93769968808
69159312848,97518836081
92641376724,84729812580
95062421739,54554179928
39362912463,59257840755
53672296365,31020507695
80397023122,74581630613
47965679592,42937246499
84675178858,67529070400
47972977499,25902894054
23459781706,92064746862
28823736391,43467744926
40486063278,49165229476
99401112587,45884182468
71555838671,68812050165
94065609217,37784667300
87927921319,26335865924
84191752814,16661718440
94058968444,97587091336
51995841263,95627571800
20366707795,87330439453
45759438747,41711026012
18836472746,19780163065
87429929085,81860648021
92803208585,12897504702
48186257763,69250739676
51810953083,60523651979
26975930388,70588251059
83107933939,80031940445
12754601729,54840294052
57668828397,40515656534
38190817629,36512098152
64189633641,95556314965
14648693114,31966442843
99887594743,88477311675
51833489350,97480208130
65778373547,25654998757
99340712462,71668364659
38992252914,13976949705
19031233628,63956510587
18483371455,68295782347
46552637250,94298737665
44485019447,10311498587
18844182749,44866936527
25624365650,96019819656
73689308468,85523800728
50738992132,12614993595
58975434248,87869374789
39861437479,68109122975
33112673094,44269671133
66361434718,30239350179
34374326292,77446486367
13431580522,26001375130
14053790262,83574477817
49705004130,21529805326
22351811802,73063757521
66253384703,12600940683
19928579929,71383435228
20501367138,28746276098
94719809293,81710778569
56069479326,10698115384
94124458051,33230307290
50261188840,50818791900
86281271873,90927026712
70593733808,80660780472
75429945392,39945673447
44410258658,13853110244
89576177437,83448830533
58020967114,77930661207
38314720070,48595058168
87150849298,26665559592
46174944508,90070475719
21278739070,52375034952
61036565723,60888363733
41159924129,75468308607
45987080965,24277002744
84910597948,19635852399
15850299604,45304441203
86250363304,16001999572
88496464569,68432934224
16729580832,22491342827
82386906414,50474694709
33040421799,88241582132
46120367460,81169348747
36984683248,97074267286
75191790943,22752561594
40483911409,26331866117
82666907675,43373762551
64666114428,30335691948
79959787473,54726165399
24855520596,21435869125
73966473049,33218307645
18165178434,46655119417
42766389502,89263738253
74022242507,66332380360
40279219487,84581837542
61363372659,64689224051
11359919912,57009206910
17522062235,72427322962
20226531108,58089214105
32077740280,66912252895
50130518942,88892513017
51465908536,75161544188
98350222870,77980189071
30011499682,58254149659
38659912868,75429128006
90404703686,55922626627
61188796476,75491490521
15855401394,15426543261
89331319227,59928130808
52116071843,71377141287
24790974493,53452324382
76952311848,21439670188
58650663347,66679260127
86601130840,23717245979
94745548144,50106557943
61847972133,88547246931
22073953197,85382142751
20239609185,49740585566
88762933582,41107703519
93028897117,64230942211
31904262965,61171842861
88285210991,98037249986
40733852433,69250739676
55657710263,55812633296
19634612046,61630953341
50181699868,54972150431
83472443401,94089943562
35822855481,81964543697
59891881491,67204033601
74502878467,36137696913
97371943502,17512138411
72792313181,61158965289
56127940508,94063307189
97586048372,81207594378
21021144790,27492497181
85709963738,59029960466
17111783273,64982257948
77476838549,86628488406
17192422382,57750754839
73324918776,42033148789
91061849952,65126722278
91962585986,95184137707
89276930847,42343447087
59200759757,12397265690
55127912166,87137657853
91012325810,96623480522
84310114046,68513927994
58149860060,19083045817
53306637633,84950516128
36941605864,54391181074
16777760439,28400918523
27978613884,77737232257
90291676511,16038950038
99303999569,59762531702
60143826657,77796120762
87094246921,84756196271
54993382597,99925444315
47301075346,22974554853
58036312911,12927602328
63027039892,75157740644
94419762147,45583955148
54896580388,68014686824
29857638562,20449277118
54478677051,50410515838
90069828612,22138746834
37675180611,58471096301
61602152995,99037071233
42454018178,24906186993
69703653895,47976477527
71697737996,93164203594
41893860499,75570561667
24744876911,32461950939
47696758621,28554234435
65777739054,87438228786
80950309143,93629449321
19682699501,27533608298
97295801023,56211314700
43827488360,21140745531
33203686605,99745419489
47419411336,81972435521
61055080100,86230564508
95361536975,85327224214
63189557943,82372158587
16205914249,15978293822
15679316767,47002909671
67745909311,12886870752
66622897201,65533406521
75392653618,13742621580
60772769548,30521260200
11989282374,94333342680
39625538858,91978880965
75056035201,24713924903
77403075718,95820605943
63181818998,12100115626
67169987725,75860222291
78647471194,14850848719
48472228317,67645819529
99244368896,43293379081
37230153094,73486866470
59808768856,72379410058
58298001527,28754483314
88972223414,36773185368
45475588265,85725991572
59520515453,93493540775
76878353906,34581188228
82335243053,21001269769
64210335385,99645223378
90590858479,83563743169
59271939973,17914384612
46334300347,87967659038
11936549345,11462861066
15582419132,15174578598
57693050922,20874954091
92532910274,52461693741
68191390069,23800666568
53024324581,99222932004
11166028595,55055937649
33425735264,60446875422
69717526770,82278051427
83822178645,78454512974
79759599828,87515031838
32063705759,95990204327
52721489222,52457374882
13166067928,40188849744
47304076934,31261127623
57935657785,65476773848
54230841707,48649443858
14821376146,63825215767
47022784611,67796957701
13010809772,98766375675
52161383210,61509981592
97359860790,22627893864
10180613237,25498164419
97471209198,73651479591
25796033960,29681636811
79495629884,13783640850
41203196743,67583091997
42023245014,33681989039
43549549358,99409596815
47850468873,60785409671
73807165127,62079480649
38223479797,51740012108
48919460851,37477044373
69832915404,10896841617
89892415524,26354868053
98935760642,32031360200
37683565955,68650995705
45173016352,41761015509
38547072419,58046380740
52180328007,42588027557
72129454236,83732560817
45800021753,95449140551
42754048107,78660754557
86017075329,84038051018
24759869998,77064939916
97117767916,72330630656
57896667215,13721748517
61597998127,64057244127
63166906963,44866936527
35767222774,37616359218
95698266221,92338549547
90658704587,63169056115
50272628842,44070707778
95859301492,58174845262
79792381363,32130597579
93481618407,73728180707
86223139140,25686485797
10120231208,14842558996
63760996652,18347830647
46035366724,23151498747
78164876466,65181152599
64759340709,43874982338
22878038477,78343707259
32045482289,15174578598
71969532867,62695935476
93176151438,52175490846
67483582816,88566553542
83471977700,75458406963
40456260786,33400123600
94692670863,54421027974
85327764620,40425233611
39880220292,67314055463
73088622731,19897167411
12304475495,45301884303
47101062513,83658843325
79704539513,76309449741
66684630375,12475725849
12187311352,46626662623
87408803071,51359181283
17587498041,66920217731
28974611500,12814594780
50741825630,93409470611
71063687519,50549407238
14698400528,73154079940
88294622889,27454523510
77546554101,23737366991
14215980710,42699349823
10312467704,15013354269
60031615168,54726165399
57417837357,29945943343
29198488133,85851158380
22235079241,59867267470
25833529333,64688087810
18152657879,83520830505
31845991527,59319607671
86949967839,98718686878
55176624504,74411939806
34474318585,15211887858
30902620243,60906195349
72696861372,59413072999
59500819660,37015925512
83597020074,28144034166
46659254335,25212511218
35217601819,62947642634
29421219635,46300215981
69833087521,21601097611
82232394758,63633170296
86732467131,96285459453
75081314611,66968219109
29368891122,84235676370
82398862392,19355856749
30408627600,56715660052
38433530896,83287937304
53246711835,72693189382
82568159859,90154258027
20999794867,88182610976
38336318882,86760157602
83781498907,54427910610
91863285461,45039573457
92721366596,88928033826
23261054387,87080598857
46630110470,66843991078
84419827004,91561570868
97303160353,92045531138
44821449017,85701313852
52041492935,77413130900
67872736643,33509241125
61629107582,43843855275
12665369756,65625584950
29393258870,82013050394
74279096466,91722142899
14578345226,41839761338
49400772608,95279165264
25702813235,48255285866
74486463260,74848409210
70427581639,79552370828
13274658620,85916598791
18212966168,83411244081
73731536321,15360017019
55448525807,42654805629
49442155722,21475140080
76211174446,28540788599
32841609693,37185046507
94296904347,12854401379
84279870171,48620172576
46998864125,25299529526
18746572907,46688881036
72710046658,81583950314
47824651469,89406617345
22648997768,23862033924
52249547245,18717163608
96010580421,98670713917
31690492583,59026990810
11539200198,57015880329
24644489089,81086954423
57967475458,54088163647
81013150248,10375669601
46621521982,63978566650
26486159080,37959696032
69436770910,17087442222
27930530378,61996211037
42924376662,12260543176
74249718162,82992839111
80335146303,81031004209
39599493671,11892307285
97982915169,49544902194
99138433003,17246035780
68348086179,44844715581
30730220488,27578914799
35070886086,99381997654
20341821358,88451764032
23499969317,17239458468
41706444560,48215131645
42349493239,91792052460
98163061745,91349309837
86976971735,25085850461
84669619042,16430768142
74938321956,97211123717
69261754429,49297418337
96491514645,31243689864
20560753550,15101967003
40009499011,99365944863
21397828280,46142374059
75532181459,94903851157
65045210755,63121360807
78563323183,73668633699
99220573032,12775828740
86453627812,30943149159
28612977976,88711469532
43158218094,64404862223
27578836058,42169513409
70243780892,68112991703
67528383303,66852640613
88590252552,10870169540
99475154424,87974678466
89065533262,10522476861
73749718898,31940607705
81339035001,14694369297
99672486411,39547143894
29709893707,17674699867
10792630337,21399611903
93078650107,20385125492
21339708363,58620100076
57511692051,79287241218
41015455712,88902591422
53376439178,15087002125
34393352708,74538614283
20007907163,94242749669
92087231324,49502532064
94327390517,48764087811
59402124902,97703290802
18663916369,50482738432
44886565611,63698224476
31686688471,78262742370
86578074192,35483114057
49051577050,85055417973
34358191401,76341143150
49512449206,89393934033
56261283152,70811937753
52445138788,32397928843
23343151016,51901061947
47673193963,70809654143
70693194050,39660719915
65908739071,44502601970
90496823357,15511958420
51955449914,74412627292
84144075591,30441901996
23239873263,91821086362
33338800598,15570646459
20900259005,41569476728
29594860993,48122502153
72329668214,79206625880
91307205716,65264544538
36501577259,99410599845
66408834851,64615385248
63816647709,64796512245
59078662526,94104054788
87787262136,63925447360
86657631415,75017562658
60455117263,72064394438
69404728676,81120289775
19530510256,29173557501
40270416343,82706442835
54719123319,13656064185
62655861136,60989187194
66106887077,63656516326
10978521460,89936823989
57880954540,86490862029
72361973844,44572908265
18107428822,29390091194
40056065024,62810415866
42582388472,40754145577
60169148435,53087663475
11182050293,24185749566
57312323848,95904755718
22655781659,28458023731
53680543151,28205856117
45575945441,47090912684
19855503951,45550337333
17827672355,51844220350
67967780672,24192068224
96286262352,19470982396
38644196046,73477627608
22704112940,13074556474
35515157032,56132264043
73381895520,17588052791
39868666674,52243093520
44443854907,45553734327
97989611520,36738637711
21610811052,55229957738
33742077597,35317151609
98104289243,37827652565
17693006411,56385125907
80251064724,67115863391
41130372633,51335449011
52659973901,64441264437
66479830607,39847106842
87319698725,66870418251
34004784713,73620519052
69460656892,36274131884
67488472577,27383476021
82411331050,53856391859
11405821148,98646287961
79405435292,75808130842
33620292019,81173870633
49592905257,76578511103
73605238374,73182625492
13844426040,41525077400
99978942165,85066651362
52536352066,47338282223
26893401525,98788210600
73831627369,57130823734
57274112120,29217180508
14803589257,34242190302
98863891709,21340036662
63898420017,67774119211
93112298577,10557385009
26629590057,16800319895
83999089749,97048455121
72169446895,59933535535
76411437851,58314012652
63015184028,59327774560
39097334002,46670476134
11230195475,65614691122
29429277967,63902348582
43618010088,75792272810
85540993304,12593321783
13472620828,47221056251
59734779236,39285873597
11515513139,75973655758
81305819635,74565832724
32554908763,46845677337
92351190270,83256546342
23871761556,40523161537
33862169036,19338976552
86187943629,56987669391
47506946555,22469772423
37326181104,88417466313
78131517571,79977770859
41995463808,81206337507
11418203132,59783840530
12317566075,58190369101
77568766734,63633170296
38556987906,58388959074
43264870272,27002605524
57189372407,97471884561
96228644555,31625264600
71912904122,15904108287
29999574614,60272027110
18758939719,47608487833
24759906155,67467532825
21436678975,46020865249
60839064234,39285088887
23835370949,78320818595
57634043470,96906934111
92020231761,42349254102
36516343266,49548926959
23615772956,52455697825
66989662948,98759595535
50068569893,64073388896
88500558153,94208199834
54276570753,54017533857
69359438533,99266417368
69126830997,52659826012
25617028142,82266428537
13973534878,21475140080
36076613799,39024816863
46738970085,13177131493
60978924123,39022643252
28056351516,76235938697
57808832019,52781793715
30802838216,64369793249
80845031592,10998941806
42677711250,27412443932
65974964215,74742667566
40569547941,82029975391
26486573570,21681956422
65290579616,15124320400
43673996814,30678893182
18842147444,77263444365
23835370949,46787834204
50456739324,52101642670
46417065146,18192850261
79030569007,99570007852
74938900565,90016475700
65520831881,90697734301
20416567670,49925705855
99370884925,65551929834
98347182798,26231363534
52100714072,21810274386
19060514894,57448155325
59717063303,43909137194
70759583342,68127657351
88171998913,92551645561
69131104999,26709819748
78617422060,97691412150
54833283339,40457721112
48003854639,68341909856
10378749501,30517711701
34549743934,69971195349
46607503669,45872292424
10613324950,62020381490
33644241523,62710632844
19392147915,30665238108
53343673834,64918113543
30936055703,91243796780
83016001495,62142390536
40372746449,26070885937
89790477007,24433807129
73327245888,92312867232
44156046563,55725330719
53879882748,64744117517
63915645009,92185435163
24812095781,44810633374
95237967532,93641030990
93292561923,73116207672
14869482020,80361585234
22794303407,35265994878
39039175243,35309828968
96983489000,98187810429
11234163855,99123232882
72240696275,88504581031
51798082923,95819690845
58503579663,30375298923
16535509593,82910217897
96973399175,98152287291
96047552731,20269758736
83138222627,34723505238
84967733490,29207649298
98553402998,85254445152
39098307737,85564291938
44235800053,24433095702
96380164872,37942632325
94990728142,79402466192
37328724733,93818356879
73359492582,24035242930
18739408146,87056899773
10205231350,76481970522
36646255107,64339031658
42340366658,75100296131
52878661783,45682688482
47207122939,64853294758
81797292881,30392218272
53030003165,65041089278
62863655910,14746285175
27918117281,45704169692
26334676832,13553744847
83002076048,41870845061
83092159364,57599190700
77381628542,81344733334
65215740015,95924584734
41365433628,72052448676
61164868175,61896036033
27160078408,75597955163
14434377210,58533884349
63910890821,67917870664
51407915530,22978121187
65169792740,13050467100
58959166186,14984429865
32357747340,18168000953
21321267336,54659051479
48153789503,61836994823
30665238108,21199053448
98062717367,40073790190
62261101110,62240664518
34727486124,57948563957
84839740403,45180227589
86962050194,26607128616
25346665217,86713299132
65161007446,79740474224
21943845138,86467561041
54355409181,17537202826
42748967449,27112438233
79647832106,51804453374
58367075800,27383476021
37696549333,66193048291
61886861320,75156766578
94825608608,60809651524
31458518715,83527431910
84327964022,46295617749
12594397276,14573584484
85178710817,19862920246
53717361783,12728467808
93081798167,57262923857
31569093263,89839440279
21360955766,55311918272
11186599329,91021418390
42395019715,40947548613
73005093064,89742587658
96661387692,29981503678
77820454089,34861443210
81206726960,49350750216
33843161559,81030398936
51938232064,66629417936
63320805197,89786867963
61821053921,81891928545
33616082317,82644441958
17017493012,84597491909
15792135436,29069832577
77355069094,55503178390
55072837242,52920473374
25971553146,41578975967
12575960306,93916560388
77981523371,44186059751
19146968513,49551375970
41025667200,86650220389
60569294861,31433318292
93191090349,21925652905
17061831827,45254222677
11335225333,27326828903
63092977321,83868717465
56976017285,68593427826
34151335294,44560583263
65133560015,49297418337
72609971738,40658362700
75007578219,49352742662
45275273793,55224492826
67431308065,82451766189
78263086909,44125209928
71333640419,65525552715
47081059174,18320631794
68513914447,48277221913
23774580434,51119525875
34996386957,83357528964
52601373433,45073521159
46876463451,87859959462
45377719269,37273716076
12067604723,33045417595
69009918457,95838343906
60111585729,19361715594
47711075506,74113178410
44511031966,77240141912
61662339507,46131154431
25309990609,19838688508
42514972183,57615048583
63344479031,52377395426
91103208399,14790509432
89327257966,54451022663
40888150494,13054434255
37146138178,54067866074
31601429807,67214133040
75265855736,16490160812
19528649716,72445423564
86279772656,90977316727
96014156543,54659556561
12517365371,95455382103
95256162380,56656059748
26741575910,90331244393
60347306579,62902558183
24034063539,65159754203
24752831761,32020153042
98103658359,19587415821
43192388956,33278764168
18027332853,25586090416
62053352547,51457815541
54817760683,55567619433
76224680850,23774436547
35666578896,50546231635
86105448141,68812050165
50016487680,40165991753
26401578729,13651608538
11450652179,82657747985
23240715714,20854104005
72593236825,77092626522
52830125423,51776231677
75351496039,58036312911
89507010970,52856198996
24973732866,81387615906
14593117276,55902244783
45876519692,32210792439
61282785934,59689559549
82655839704,66897262298
33581983240,31713141645
27160743937,83471271694
51709188372,52375034952
62585033907,12309517786
22272927551,55477850771
62226864950,37434071723
88600046693,98240624419
44449876312,17220511713
76646390179,45662227751
83833681096,22611053413
82207110815,26082744115
53279409677,12249857596
36071838965,21882716181
11922089566,28135230833
90684975660,89112395021
55465181755,66091616046
62996298135,23848375774
19509822710,40118392325
53418121621,14587041949
88871416270,79093031139
26110443239,69160731586
16062218227,43037157144
75897722436,29317194181
35993130931,76018721361
56448478841,65770244001
80285796560,49911177720
60589484539,14621992848
33346519084,29237379091
33666734887,49931977355
43870954959,37880345208
35100053203,75411908941
41183847797,56019828710
41684874112,77084794434
98620888222,51529744442
14153599779,84640793364
20490468806,94932776108
39499765013,17450817801
55046748076,40440058018
53045905196,96867551708
23221586695,36257581076
10650499572,12260543176
38993428490,61801298733
31020507695,60643198731
70460912681,82972201132
54113685924,57673778734
58385915115,98278375804
58769178058,32389155058
54174083867,98774499941
69400150463,48094075603
88870336222,94430530289
76515440633,98695328580
19437988803,56222876194
23963175796,94824482056
10404878130,14403992971
16251290799,51441896614
24516340936,83402015512
77893155107,47831951520
47992054146,29000126563
43399937846,65836835272
88238273406,22012546406
28098609434,32744118152
14255008261,43094025189
24704553795,71277923230
34097014870,62162510957
94355911783,92261768865
92607581554,30512139975
15533577448,77756757688
54960427123,26080445037
80010418808,68686555694
63023405541,73190599801
60518215695,89110576818
42862373945,50973982327
78954587193,69951345575
45627373367,85196589959
80495169981,44825320427
92679598441,96971590178
31825243933,38051334767
78947659760,23800666568
28799690007,81991948959
98601265132,34953509445
39039175243,79610362569
39700729602,20330173193
61628387085,21813806846
23784682525,79552370828
80591637354,61171842861
78903072075,36615220938
40204462357,59019967777
59064169058,53816572704
95785491652,42128340417
22277799846,29247889064
77893371442,79057061078
45783305351,27223670141
16235641695,43903680324
87254614083,19202144291
93371062082,10698115384
44170135151,44860943402
99370884925,81724978088
